merged_person_id,first_abs,last_abs,first_ts,frames,age_mode,gender_mode
1359,2025-08-16 15:28:11.612,2025-08-16 15:28:11.612,03:47:11.612,1,0,
1360,2025-08-16 15:28:19.078,2025-08-16 15:28:19.078,03:47:19.078,1,0,
1361,2025-08-16 15:28:23.878,2025-08-16 15:28:23.878,03:47:23.878,1,29,Female
1362,2025-08-16 15:28:26.011,2025-08-16 15:28:26.011,03:47:26.012,1,27,Male
1363,2025-08-16 15:28:26.544,2025-08-16 15:28:26.544,03:47:26.545,1,32,Male
1364,2025-08-16 15:28:34.011,2025-08-16 15:28:34.011,03:47:34.011,1,51,Male
1365,2025-08-16 15:28:48.944,2025-08-16 15:28:48.944,03:47:48.944,1,30,Male
1366,2025-08-16 15:28:53.210,2025-08-16 15:28:53.210,03:47:53.211,1,0,
1367,2025-08-16 15:28:59.077,2025-08-16 15:28:59.077,03:47:59.077,1,37,Male
1368,2025-08-16 15:28:59.610,2025-08-16 15:28:59.610,03:47:59.610,1,26,Male
1369,2025-08-16 15:29:00.143,2025-08-16 15:29:00.143,03:48:00.144,1,0,
1370,2025-08-16 15:29:03.876,2025-08-16 15:29:03.876,03:48:03.877,1,0,
1371,2025-08-16 15:29:15.076,2025-08-16 15:29:15.076,03:48:15.077,1,28,Male
1372,2025-08-16 15:29:15.076,2025-08-16 15:29:15.076,03:48:15.077,1,28,Female
1373,2025-08-16 15:29:16.676,2025-08-16 15:29:16.676,03:48:16.677,1,28,Male
1374,2025-08-16 15:29:50.808,2025-08-16 15:29:51.875,03:48:50.809,3,0,
1375,2025-08-16 15:30:05.208,2025-08-16 15:30:05.208,03:49:05.208,1,27,Female
1376,2025-08-16 15:30:12.674,2025-08-16 15:30:12.674,03:49:12.675,1,28,Male
1377,2025-08-16 15:30:51.206,2025-08-16 15:30:51.206,03:49:51.207,1,0,
1378,2025-08-16 15:30:51.806,2025-08-16 15:30:51.806,03:49:51.807,1,0,
1379,2025-08-16 15:30:59.006,2025-08-16 15:30:59.006,03:49:59.006,1,0,
1380,2025-08-16 15:31:16.405,2025-08-16 15:31:18.805,03:50:16.406,5,30,Male
1381,2025-08-16 15:31:17.605,2025-08-16 15:31:18.805,03:50:17.606,3,33,Male
1382,2025-08-16 15:31:18.205,2025-08-16 15:31:31.405,03:50:18.206,2,27,Female
1383,2025-08-16 15:31:47.604,2025-08-16 15:31:48.204,03:50:47.605,2,28,Male
1384,2025-08-16 15:31:52.404,2025-08-16 15:32:00.204,03:50:52.405,2,0,
1385,2025-08-16 15:33:20.601,2025-08-16 15:33:32.601,03:52:20.602,2,26,Female
1386,2025-08-16 15:33:24.201,2025-08-16 15:33:24.201,03:52:24.202,1,61,Female
1387,2025-08-16 15:33:28.401,2025-08-16 15:33:59.000,03:52:28.401,11,26,Male
1388,2025-08-16 15:33:29.601,2025-08-16 15:33:29.601,03:52:29.601,1,46,Male
1389,2025-08-16 15:33:44.000,2025-08-16 15:33:44.000,03:52:44.001,1,32,Female
1390,2025-08-16 15:33:48.800,2025-08-16 15:33:48.800,03:52:48.801,1,30,Male
1391,2025-08-16 15:33:48.800,2025-08-16 15:33:48.800,03:52:48.801,1,25,Male
1392,2025-08-16 15:33:48.800,2025-08-16 15:33:48.800,03:52:48.801,1,0,
1393,2025-08-16 15:33:59.600,2025-08-16 15:34:18.799,03:52:59.600,2,27,Female
1394,2025-08-16 15:34:00.200,2025-08-16 15:34:01.400,03:53:00.200,2,34,Male
1395,2025-08-16 15:34:05.600,2025-08-16 15:34:05.600,03:53:05.600,1,30,Male
1396,2025-08-16 15:34:11.000,2025-08-16 15:34:11.000,03:53:11.000,1,27,Female
1397,2025-08-16 15:34:11.600,2025-08-16 15:34:11.600,03:53:11.600,1,25,Male
1398,2025-08-16 15:34:14.599,2025-08-16 16:07:46.799,03:53:14.600,28,31,Male
1399,2025-08-16 15:34:21.199,2025-08-16 15:34:21.199,03:53:21.200,1,41,Female
1400,2025-08-16 15:34:22.399,2025-08-16 15:34:22.399,03:53:22.400,1,27,Male
1401,2025-08-16 15:34:49.398,2025-08-16 15:34:49.998,03:53:49.399,2,30,Female
1402,2025-08-16 15:34:52.998,2025-08-16 15:34:52.998,03:53:52.999,1,26,Male
1403,2025-08-16 15:34:55.398,2025-08-16 15:34:55.398,03:53:55.399,1,29,Male
1404,2025-08-16 15:34:58.998,2025-08-16 15:34:58.998,03:53:58.998,1,52,Male
1405,2025-08-16 15:35:07.398,2025-08-16 15:35:07.398,03:54:07.398,1,28,Male
1406,2025-08-16 15:35:09.198,2025-08-16 15:35:09.198,03:54:09.198,1,29,Male
1407,2025-08-16 15:35:11.598,2025-08-16 15:50:12.101,03:54:11.598,3,24,Female
1408,2025-08-16 15:35:13.997,2025-08-16 15:35:13.997,03:54:13.998,1,35,Female
1409,2025-08-16 15:35:13.997,2025-08-16 15:35:13.997,03:54:13.998,1,27,Male
1410,2025-08-16 15:35:16.397,2025-08-16 15:35:16.397,03:54:16.398,1,28,Male
1411,2025-08-16 15:35:20.597,2025-08-16 15:35:20.597,03:54:20.598,1,34,Female
1412,2025-08-16 15:35:21.197,2025-08-16 15:35:21.197,03:54:21.198,1,30,Female
1413,2025-08-16 15:35:23.597,2025-08-16 15:35:23.597,03:54:23.598,1,24,Female
1414,2025-08-16 15:35:23.597,2025-08-16 15:35:23.597,03:54:23.598,1,38,Male
1415,2025-08-16 15:35:24.797,2025-08-16 15:35:24.797,03:54:24.798,1,32,Female
1416,2025-08-16 15:35:27.797,2025-08-16 15:35:27.797,03:54:27.798,1,0,
1417,2025-08-16 15:35:28.397,2025-08-16 15:35:28.397,03:54:28.397,1,31,Male
1418,2025-08-16 15:35:30.797,2025-08-16 16:08:57.597,03:54:30.797,24,25,Female
1419,2025-08-16 15:35:31.397,2025-08-16 15:35:31.397,03:54:31.397,1,26,Male
1420,2025-08-16 15:35:31.997,2025-08-16 15:35:32.597,03:54:31.997,2,26,Male
1421,2025-08-16 15:35:36.197,2025-08-16 15:35:36.197,03:54:36.197,1,26,Female
1422,2025-08-16 15:35:36.197,2025-08-16 15:35:36.197,03:54:36.197,1,28,Male
1423,2025-08-16 15:35:36.197,2025-08-16 15:35:36.197,03:54:36.197,1,35,Female
1424,2025-08-16 15:35:43.996,2025-08-16 15:35:43.996,03:54:43.997,1,31,Male
1425,2025-08-16 15:35:52.996,2025-08-16 15:35:52.996,03:54:52.997,1,40,Male
1426,2025-08-16 15:36:00.196,2025-08-16 15:36:00.196,03:55:00.196,1,32,Female
1427,2025-08-16 15:36:00.196,2025-08-16 15:36:00.196,03:55:00.196,1,55,Male
1428,2025-08-16 15:36:01.396,2025-08-16 15:36:01.396,03:55:01.396,1,28,Male
1429,2025-08-16 15:36:03.196,2025-08-16 15:36:03.196,03:55:03.196,1,25,Female
1430,2025-08-16 15:36:04.996,2025-08-16 15:36:04.996,03:55:04.996,1,32,Male
1431,2025-08-16 15:36:09.196,2025-08-16 15:36:09.196,03:55:09.196,1,30,Male
1432,2025-08-16 15:36:10.996,2025-08-16 15:36:10.996,03:55:10.996,1,0,
1433,2025-08-16 15:36:15.795,2025-08-16 15:36:15.795,03:55:15.796,1,58,Male
1434,2025-08-16 15:36:18.795,2025-08-16 15:36:18.795,03:55:18.796,1,24,Male
1435,2025-08-16 15:36:18.795,2025-08-16 15:36:18.795,03:55:18.796,1,39,Male
1436,2025-08-16 15:36:19.395,2025-08-16 15:36:19.395,03:55:19.396,1,36,Male
1437,2025-08-16 15:36:19.395,2025-08-16 15:36:19.395,03:55:19.396,1,40,Male
1438,2025-08-16 15:36:21.195,2025-08-16 15:36:21.195,03:55:21.196,1,38,Male
1439,2025-08-16 15:36:21.195,2025-08-16 15:36:21.195,03:55:21.196,1,0,
1440,2025-08-16 15:36:30.195,2025-08-16 15:36:30.195,03:55:30.195,1,31,Male
1441,2025-08-16 15:36:39.795,2025-08-16 15:36:39.795,03:55:39.795,1,37,Male
1442,2025-08-16 15:36:39.795,2025-08-16 15:36:39.795,03:55:39.795,1,34,Male
1443,2025-08-16 15:36:43.394,2025-08-16 15:36:43.394,03:55:43.395,1,48,Male
1444,2025-08-16 15:36:51.794,2025-08-16 15:36:51.794,03:55:51.795,1,23,Female
1445,2025-08-16 15:37:02.594,2025-08-16 15:37:13.393,03:56:02.594,2,0,
1446,2025-08-16 15:37:04.394,2025-08-16 15:37:04.394,03:56:04.394,1,25,Male
1447,2025-08-16 15:37:04.994,2025-08-16 15:37:04.994,03:56:04.994,1,24,Male
1448,2025-08-16 15:37:07.994,2025-08-16 15:37:07.994,03:56:07.994,1,35,Female
1449,2025-08-16 15:37:09.194,2025-08-16 15:37:09.794,03:56:09.194,2,26,Female
1450,2025-08-16 15:37:11.594,2025-08-16 15:37:11.594,03:56:11.594,1,25,Male
1451,2025-08-16 15:37:11.594,2025-08-16 15:37:11.594,03:56:11.594,1,36,Female
1452,2025-08-16 15:37:11.594,2025-08-16 15:37:11.594,03:56:11.594,1,0,
1453,2025-08-16 15:37:13.393,2025-08-16 15:37:13.393,03:56:13.394,1,31,Female
1454,2025-08-16 15:37:13.393,2025-08-16 15:37:13.393,03:56:13.394,1,30,Male
1455,2025-08-16 15:37:17.593,2025-08-16 15:37:17.593,03:56:17.594,1,27,Male
1456,2025-08-16 15:37:19.393,2025-08-16 15:37:19.393,03:56:19.394,1,35,Male
1457,2025-08-16 15:37:19.993,2025-08-16 15:37:19.993,03:56:19.994,1,30,Male
1458,2025-08-16 15:37:19.993,2025-08-16 15:37:19.993,03:56:19.994,1,29,Male
1459,2025-08-16 15:37:19.993,2025-08-16 15:37:19.993,03:56:19.994,1,35,Male
1460,2025-08-16 15:37:20.593,2025-08-16 15:37:20.593,03:56:20.594,1,28,Male
1461,2025-08-16 15:37:21.193,2025-08-16 15:37:21.193,03:56:21.194,1,46,Female
1462,2025-08-16 15:37:25.993,2025-08-16 15:37:25.993,03:56:25.994,1,0,
1463,2025-08-16 15:37:27.793,2025-08-16 15:37:27.793,03:56:27.794,1,31,Male
1464,2025-08-16 15:37:29.593,2025-08-16 15:37:31.393,03:56:29.593,3,27,Male
1465,2025-08-16 15:37:31.393,2025-08-16 15:37:31.393,03:56:31.393,1,29,Male
1466,2025-08-16 15:37:39.793,2025-08-16 15:37:39.793,03:56:39.793,1,27,Female
1467,2025-08-16 15:37:39.793,2025-08-16 15:37:39.793,03:56:39.793,1,32,Male
1468,2025-08-16 15:38:30.191,2025-08-16 15:38:31.991,03:57:30.191,3,26,Male
1469,2025-08-16 15:38:30.191,2025-08-16 15:38:30.191,03:57:30.191,1,34,Male
1470,2025-08-16 15:38:30.191,2025-08-16 15:38:30.191,03:57:30.191,1,32,Male
1471,2025-08-16 15:38:35.591,2025-08-16 15:38:35.591,03:57:35.591,1,53,Male
1472,2025-08-16 15:38:35.591,2025-08-16 15:38:35.591,03:57:35.591,1,0,
1473,2025-08-16 15:38:42.791,2025-08-16 15:38:42.791,03:57:42.791,1,0,
1474,2025-08-16 15:38:44.724,2025-08-16 15:38:48.057,03:57:44.724,4,27,Male
1475,2025-08-16 15:38:44.724,2025-08-16 15:38:50.057,03:57:44.724,4,29,Male
1476,2025-08-16 15:38:46.057,2025-08-16 15:38:46.057,03:57:46.058,1,0,
1477,2025-08-16 15:38:48.724,2025-08-16 15:38:48.724,03:57:48.724,1,24,Female
1478,2025-08-16 15:38:48.724,2025-08-16 15:38:48.724,03:57:48.724,1,0,
1479,2025-08-16 15:38:49.390,2025-08-16 15:38:49.390,03:57:49.391,1,0,
1480,2025-08-16 15:38:51.390,2025-08-16 15:38:51.390,03:57:51.391,1,28,Male
1481,2025-08-16 15:38:51.390,2025-08-16 15:38:51.390,03:57:51.391,1,27,Male
1482,2025-08-16 15:38:51.390,2025-08-16 15:38:51.390,03:57:51.391,1,29,Male
1483,2025-08-16 15:38:51.390,2025-08-16 15:38:52.057,03:57:51.391,2,0,
1484,2025-08-16 15:38:53.390,2025-08-16 15:38:53.390,03:57:53.391,1,30,Female
1485,2025-08-16 15:38:53.390,2025-08-16 15:38:53.390,03:57:53.391,1,40,Male
1486,2025-08-16 15:38:53.390,2025-08-16 15:38:53.390,03:57:53.391,1,29,Male
1487,2025-08-16 15:38:56.057,2025-08-16 15:38:56.057,03:57:56.057,1,31,Male
1488,2025-08-16 15:38:56.057,2025-08-16 15:38:56.057,03:57:56.057,1,33,Male
1489,2025-08-16 15:39:02.057,2025-08-16 15:43:42.714,03:58:02.057,2,35,Male
1490,2025-08-16 15:39:04.723,2025-08-16 15:39:04.723,03:58:04.724,1,29,Male
1491,2025-08-16 15:39:13.389,2025-08-16 15:39:13.389,03:58:13.390,1,38,Male
1492,2025-08-16 15:39:13.389,2025-08-16 15:39:13.389,03:58:13.390,1,40,Male
1493,2025-08-16 15:39:14.723,2025-08-16 15:39:14.723,03:58:14.723,1,25,Female
1494,2025-08-16 15:39:16.723,2025-08-16 15:39:16.723,03:58:16.723,1,31,Male
1495,2025-08-16 15:39:26.722,2025-08-16 15:39:26.722,03:58:26.723,1,27,Female
1496,2025-08-16 15:39:29.389,2025-08-16 15:39:29.389,03:58:29.389,1,26,Female
1497,2025-08-16 15:39:29.389,2025-08-16 15:39:29.389,03:58:29.389,1,31,Female
1498,2025-08-16 15:39:29.389,2025-08-16 15:39:29.389,03:58:29.389,1,38,Male
1499,2025-08-16 15:39:30.722,2025-08-16 15:39:31.389,03:58:30.723,2,30,Male
1500,2025-08-16 15:39:30.722,2025-08-16 15:39:31.389,03:58:30.723,2,25,Female
1501,2025-08-16 15:39:30.722,2025-08-16 15:39:31.389,03:58:30.723,2,45,Male
1502,2025-08-16 15:39:36.055,2025-08-16 15:39:36.055,03:58:36.056,1,30,Female
1503,2025-08-16 15:39:36.055,2025-08-16 15:39:36.722,03:58:36.056,2,60,Male
1504,2025-08-16 15:39:38.722,2025-08-16 15:39:38.722,03:58:38.722,1,34,Female
1505,2025-08-16 15:39:43.388,2025-08-16 15:39:43.388,03:58:43.389,1,27,Male
1506,2025-08-16 15:39:45.388,2025-08-16 15:39:45.388,03:58:45.389,1,24,Male
1507,2025-08-16 15:39:45.388,2025-08-16 15:39:45.388,03:58:45.389,1,33,Male
1508,2025-08-16 15:39:53.388,2025-08-16 15:39:53.388,03:58:53.389,1,43,Male
1509,2025-08-16 15:40:13.387,2025-08-16 15:40:13.387,03:59:13.388,1,42,Male
1510,2025-08-16 15:40:14.721,2025-08-16 15:40:14.721,03:59:14.721,1,31,Female
1511,2025-08-16 15:40:39.387,2025-08-16 15:40:39.387,03:59:39.387,1,31,Female
1512,2025-08-16 15:40:46.720,2025-08-16 15:40:48.053,03:59:46.720,3,28,Male
1513,2025-08-16 15:40:47.386,2025-08-16 15:40:48.053,03:59:47.387,2,23,Female
1514,2025-08-16 15:40:47.386,2025-08-16 15:41:14.052,03:59:47.387,11,26,Female
1515,2025-08-16 15:40:47.386,2025-08-16 15:40:47.386,03:59:47.387,1,25,Female
1516,2025-08-16 15:40:48.053,2025-08-16 15:40:48.053,03:59:48.053,1,0,
1517,2025-08-16 15:40:48.720,2025-08-16 15:40:48.720,03:59:48.720,1,0,
1518,2025-08-16 15:40:49.386,2025-08-16 15:40:49.386,03:59:49.387,1,0,
1519,2025-08-16 15:40:50.720,2025-08-16 15:40:50.720,03:59:50.720,1,26,Male
1520,2025-08-16 15:40:50.720,2025-08-16 15:40:50.720,03:59:50.720,1,35,Male
1521,2025-08-16 15:40:54.053,2025-08-16 15:40:54.053,03:59:54.053,1,44,Female
1522,2025-08-16 15:40:54.053,2025-08-16 15:40:54.053,03:59:54.053,1,29,Male
1523,2025-08-16 15:40:56.053,2025-08-16 15:40:56.053,03:59:56.053,1,29,Male
1524,2025-08-16 15:40:56.719,2025-08-16 15:40:56.719,03:59:56.720,1,27,Male
1525,2025-08-16 15:41:02.053,2025-08-16 15:41:02.053,04:00:02.053,1,0,
1526,2025-08-16 15:41:06.719,2025-08-16 15:41:14.052,04:00:06.720,3,29,Male
1527,2025-08-16 15:41:13.385,2025-08-16 15:41:14.052,04:00:13.386,2,32,Female
1528,2025-08-16 15:41:13.385,2025-08-16 15:41:13.385,04:00:13.386,1,42,Male
1529,2025-08-16 15:41:14.052,2025-08-16 15:41:14.052,04:00:14.053,1,27,Male
1530,2025-08-16 15:41:14.052,2025-08-16 15:41:14.052,04:00:14.053,1,24,Female
1531,2025-08-16 15:41:14.052,2025-08-16 15:41:14.052,04:00:14.053,1,34,Male
1532,2025-08-16 15:41:16.719,2025-08-16 15:41:31.385,04:00:16.719,2,31,Male
1533,2025-08-16 15:41:19.385,2025-08-16 15:41:20.052,04:00:19.386,2,0,
1534,2025-08-16 15:41:20.052,2025-08-16 15:41:20.719,04:00:20.052,2,29,Male
1535,2025-08-16 15:41:20.052,2025-08-16 15:41:20.719,04:00:20.052,2,30,Female
1536,2025-08-16 15:41:20.719,2025-08-16 15:41:20.719,04:00:20.719,1,23,Male
1537,2025-08-16 15:41:21.385,2025-08-16 15:41:21.385,04:00:21.386,1,0,
1538,2025-08-16 15:41:23.385,2025-08-16 15:41:23.385,04:00:23.386,1,40,Male
1539,2025-08-16 15:41:23.385,2025-08-16 15:41:23.385,04:00:23.386,1,31,Male
1540,2025-08-16 15:41:23.385,2025-08-16 15:41:23.385,04:00:23.386,1,31,Male
1541,2025-08-16 15:41:25.385,2025-08-16 15:41:25.385,04:00:25.386,1,29,Male
1542,2025-08-16 15:41:27.385,2025-08-16 15:41:27.385,04:00:27.386,1,35,Female
1543,2025-08-16 15:41:28.052,2025-08-16 15:41:28.052,04:00:28.052,1,30,Male
1544,2025-08-16 15:41:30.052,2025-08-16 15:41:30.052,04:00:30.052,1,0,
1545,2025-08-16 15:41:32.718,2025-08-16 15:41:32.718,04:00:32.719,1,32,Male
1546,2025-08-16 15:41:32.718,2025-08-16 15:41:32.718,04:00:32.719,1,50,Male
1547,2025-08-16 15:41:44.051,2025-08-16 15:41:48.718,04:00:44.052,7,24,Female
1548,2025-08-16 15:41:46.718,2025-08-16 15:41:46.718,04:00:46.718,1,27,Female
1549,2025-08-16 15:41:48.051,2025-08-16 15:41:48.051,04:00:48.051,1,23,Male
1550,2025-08-16 15:41:48.051,2025-08-16 15:41:48.051,04:00:48.051,1,26,Male
1551,2025-08-16 15:41:48.051,2025-08-16 15:41:48.051,04:00:48.051,1,30,Female
1552,2025-08-16 15:41:53.384,2025-08-16 15:41:53.384,04:00:53.385,1,24,Male
1553,2025-08-16 15:41:53.384,2025-08-16 15:41:53.384,04:00:53.385,1,26,Male
1554,2025-08-16 15:42:00.717,2025-08-16 15:42:00.717,04:01:00.718,1,27,Female
1555,2025-08-16 15:42:01.384,2025-08-16 15:42:01.384,04:01:01.384,1,0,
1556,2025-08-16 15:42:04.050,2025-08-16 15:42:04.050,04:01:04.051,1,28,Male
1557,2025-08-16 15:42:06.717,2025-08-16 15:42:06.717,04:01:06.718,1,29,Male
1558,2025-08-16 15:42:12.050,2025-08-16 15:42:12.050,04:01:12.051,1,25,Male
1559,2025-08-16 15:42:20.717,2025-08-16 15:42:20.717,04:01:20.717,1,30,Female
1560,2025-08-16 15:42:21.383,2025-08-16 15:42:21.383,04:01:21.384,1,32,Female
1561,2025-08-16 15:42:26.716,2025-08-16 15:42:26.716,04:01:26.717,1,38,Female
1562,2025-08-16 15:42:27.383,2025-08-16 15:42:30.050,04:01:27.384,5,30,Female
1563,2025-08-16 15:42:28.050,2025-08-16 15:42:28.050,04:01:28.050,1,23,Male
1564,2025-08-16 15:42:32.716,2025-08-16 15:42:32.716,04:01:32.717,1,31,Male
1565,2025-08-16 15:42:32.716,2025-08-16 15:42:32.716,04:01:32.717,1,31,Male
1566,2025-08-16 15:42:33.383,2025-08-16 15:42:33.383,04:01:33.383,1,0,
1567,2025-08-16 15:42:34.049,2025-08-16 15:42:34.049,04:01:34.050,1,28,Male
1568,2025-08-16 15:42:34.716,2025-08-16 15:42:36.716,04:01:34.717,4,27,Female
1569,2025-08-16 15:42:36.716,2025-08-16 15:42:36.716,04:01:36.717,1,30,Male
1570,2025-08-16 15:43:02.715,2025-08-16 15:43:02.715,04:02:02.716,1,48,Male
1571,2025-08-16 15:43:04.715,2025-08-16 15:43:04.715,04:02:04.716,1,26,Female
1572,2025-08-16 15:43:04.715,2025-08-16 15:43:04.715,04:02:04.716,1,0,
1573,2025-08-16 15:43:10.715,2025-08-16 15:43:10.715,04:02:10.715,1,27,Female
1574,2025-08-16 15:43:30.248,2025-08-16 15:43:30.981,04:02:30.248,2,0,
1575,2025-08-16 15:43:32.448,2025-08-16 15:43:32.448,04:02:32.448,1,26,Male
1576,2025-08-16 15:43:37.581,2025-08-16 15:43:37.581,04:02:37.581,1,30,Male
1577,2025-08-16 15:43:41.981,2025-08-16 15:43:42.714,04:02:41.981,2,27,Male
1578,2025-08-16 15:43:47.114,2025-08-16 15:43:47.114,04:02:47.114,1,27,Female
1579,2025-08-16 15:43:48.580,2025-08-16 15:43:48.580,04:02:48.581,1,26,Female
1580,2025-08-16 15:43:50.780,2025-08-16 15:43:50.780,04:02:50.781,1,26,Female
1581,2025-08-16 15:43:50.780,2025-08-16 15:43:57.380,04:02:50.781,2,23,Female
1582,2025-08-16 15:43:50.780,2025-08-16 15:43:50.780,04:02:50.781,1,30,Male
1583,2025-08-16 15:43:52.980,2025-08-16 15:43:57.380,04:02:52.981,3,22,Female
1584,2025-08-16 15:43:52.980,2025-08-16 15:43:52.980,04:02:52.981,1,33,Male
1585,2025-08-16 15:43:53.713,2025-08-16 15:43:53.713,04:02:53.714,1,29,Female
1586,2025-08-16 15:43:53.713,2025-08-16 15:43:53.713,04:02:53.714,1,47,Female
1587,2025-08-16 15:43:55.913,2025-08-16 15:43:55.913,04:02:55.914,1,33,Male
1588,2025-08-16 15:43:56.647,2025-08-16 15:43:56.647,04:02:56.647,1,25,Female
1589,2025-08-16 15:43:58.113,2025-08-16 15:43:58.113,04:02:58.114,1,26,Male
1590,2025-08-16 15:43:58.113,2025-08-16 15:43:58.113,04:02:58.114,1,31,Male
1591,2025-08-16 15:43:58.847,2025-08-16 15:43:58.847,04:02:58.847,1,28,Male
1592,2025-08-16 15:44:01.780,2025-08-16 15:44:01.780,04:03:01.780,1,29,Female
1593,2025-08-16 15:44:02.513,2025-08-16 15:44:03.246,04:03:02.514,2,26,Male
1594,2025-08-16 15:44:07.646,2025-08-16 15:44:07.646,04:03:07.647,1,30,Male
1595,2025-08-16 15:44:09.846,2025-08-16 15:44:09.846,04:03:09.847,1,0,
1596,2025-08-16 15:44:12.779,2025-08-16 15:44:12.779,04:03:12.780,1,0,
1597,2025-08-16 15:44:15.713,2025-08-16 15:44:15.713,04:03:15.713,1,34,Male
1598,2025-08-16 15:44:18.646,2025-08-16 15:44:18.646,04:03:18.646,1,0,
1599,2025-08-16 15:44:21.579,2025-08-16 15:44:21.579,04:03:21.580,1,25,Male
1600,2025-08-16 15:44:24.512,2025-08-16 15:44:34.779,04:03:24.513,2,0,
1601,2025-08-16 15:44:25.979,2025-08-16 15:44:25.979,04:03:25.980,1,0,
1602,2025-08-16 15:44:29.646,2025-08-16 15:44:29.646,04:03:29.646,1,23,Male
1603,2025-08-16 15:44:35.512,2025-08-16 15:44:35.512,04:03:35.513,1,0,
1604,2025-08-16 15:44:37.712,2025-08-16 15:44:37.712,04:03:37.712,1,27,Female
1605,2025-08-16 15:44:42.845,2025-08-16 15:44:42.845,04:03:42.846,1,0,
1606,2025-08-16 15:44:52.378,2025-08-16 15:44:55.311,04:03:52.379,4,30,Male
1607,2025-08-16 15:45:34.177,2025-08-16 15:45:34.177,04:04:34.177,1,0,
1608,2025-08-16 15:45:49.576,2025-08-16 15:45:49.576,04:04:49.577,1,44,Male
1609,2025-08-16 15:45:53.243,2025-08-16 15:45:53.243,04:04:53.243,1,26,Female
1610,2025-08-16 15:45:58.376,2025-08-16 15:46:00.576,04:04:58.376,4,0,
1611,2025-08-16 15:46:13.042,2025-08-16 15:46:13.042,04:05:13.043,1,0,
1612,2025-08-16 15:46:14.509,2025-08-16 15:46:14.509,04:05:14.509,1,0,
1613,2025-08-16 15:46:16.709,2025-08-16 15:46:16.709,04:05:16.709,1,0,
1614,2025-08-16 15:46:20.375,2025-08-16 15:46:20.375,04:05:20.376,1,0,
1615,2025-08-16 15:46:21.842,2025-08-16 15:46:21.842,04:05:21.842,1,0,
1616,2025-08-16 15:46:32.108,2025-08-16 15:46:33.575,04:05:32.109,2,0,
1617,2025-08-16 15:47:04.374,2025-08-16 15:47:04.374,04:06:04.374,1,27,Male
1618,2025-08-16 15:47:07.307,2025-08-16 15:47:07.307,04:06:07.308,1,28,Female
1619,2025-08-16 15:47:15.373,2025-08-16 15:47:15.373,04:06:15.374,1,27,Male
1620,2025-08-16 15:47:16.107,2025-08-16 15:47:16.107,04:06:16.107,1,35,Male
1621,2025-08-16 15:47:23.440,2025-08-16 15:47:23.440,04:06:23.440,1,46,Male
1622,2025-08-16 15:47:24.906,2025-08-16 15:47:24.906,04:06:24.907,1,30,Female
1623,2025-08-16 15:47:24.906,2025-08-16 15:47:24.906,04:06:24.907,1,0,
1624,2025-08-16 15:47:27.106,2025-08-16 15:47:27.106,04:06:27.107,1,27,Female
1625,2025-08-16 15:47:43.972,2025-08-16 15:47:43.972,04:06:43.973,1,0,
1626,2025-08-16 15:47:49.106,2025-08-16 15:47:49.106,04:06:49.106,1,0,
1627,2025-08-16 15:48:20.638,2025-08-16 15:48:20.638,04:07:20.638,1,0,
1628,2025-08-16 15:49:06.836,2025-08-16 15:49:06.836,04:08:06.837,1,0,
1629,2025-08-16 15:49:17.103,2025-08-16 15:49:17.103,04:08:17.103,1,42,Male
1630,2025-08-16 15:49:33.235,2025-08-16 15:49:33.235,04:08:33.236,1,25,Male
1631,2025-08-16 15:49:40.569,2025-08-16 15:49:41.302,04:08:40.569,2,25,Female
1632,2025-08-16 15:49:40.569,2025-08-16 15:49:40.569,04:08:40.569,1,26,Male
1633,2025-08-16 15:49:41.302,2025-08-16 15:49:41.302,04:08:41.302,1,28,Female
1634,2025-08-16 15:49:44.968,2025-08-16 15:49:44.968,04:08:44.969,1,30,Female
1635,2025-08-16 15:49:54.501,2025-08-16 17:46:35.335,04:08:54.502,3,29,Female
1636,2025-08-16 15:50:05.501,2025-08-16 15:50:07.701,04:09:05.502,4,32,Male
1637,2025-08-16 15:50:06.968,2025-08-16 15:50:06.968,04:09:06.968,1,37,Male
1638,2025-08-16 15:50:48.033,2025-08-16 15:50:59.033,04:09:48.033,11,27,Female
1639,2025-08-16 15:50:54.633,2025-08-16 15:51:28.365,04:09:54.633,2,23,Male
1640,2025-08-16 15:50:55.366,2025-08-16 15:50:55.366,04:09:55.367,1,26,Male
1641,2025-08-16 15:51:05.632,2025-08-16 15:51:06.366,04:10:05.633,2,25,Male
1642,2025-08-16 15:51:14.432,2025-08-16 15:51:15.165,04:10:14.433,2,26,Male
1643,2025-08-16 15:51:38.631,2025-08-16 15:51:38.631,04:10:38.632,1,0,
1644,2025-08-16 15:51:44.498,2025-08-16 15:51:44.498,04:10:44.498,1,30,Female
1645,2025-08-16 15:51:45.231,2025-08-16 15:51:45.231,04:10:45.232,1,0,
1646,2025-08-16 15:52:15.830,2025-08-16 15:52:15.830,04:11:15.831,1,25,Female
1647,2025-08-16 15:52:43.029,2025-08-16 15:52:43.029,04:11:43.030,1,0,
1648,2025-08-16 15:54:12.626,2025-08-16 15:54:12.626,04:13:12.627,1,0,
1649,2025-08-16 15:54:23.826,2025-08-16 15:54:23.826,04:13:23.826,1,0,
1650,2025-08-16 15:54:42.225,2025-08-16 15:54:43.825,04:13:42.226,2,28,Male
1651,2025-08-16 15:54:50.225,2025-08-16 15:54:50.225,04:13:50.225,1,0,
